,id,tweets,likes,created_at,num_retweets
867,1307326078122295296,"Reward ourselves and get points.

#cffc @novacare https://t.co/YUpc7m5ITo",24,2020-09-19 14:30:00,0
868,1307314372772069376,"RT @MLS: It's GAMEDAY! 🙌⚽

1️⃣1️⃣ games on the slate. https://t.co/PnFSDkEHtT",0,2020-09-19 13:43:29,83
869,1307311043593601035,"Light up the Lions 😤 

𝗜𝘁'𝘀 𝗺𝗮𝘁𝗰𝗵𝗱𝗮𝘆 𝗶𝗻 𝗢𝗿𝗹𝗮𝗻𝗱𝗼. https://t.co/vXLDr9Iofu",30,2020-09-19 13:30:16,5
870,1307099584057860096,Ready for action 💥 #ORLvCHI kicks off Saturday at 6:30. https://t.co/lwNcgrYgzK,37,2020-09-18 23:30:00,1
871,1307021584255922177,RT @BigAfrika88: Simple blessings. 🙌🏿✊🏿🙏🏿 https://t.co/Mg42pfWWGa,0,2020-09-18 18:20:03,6
872,1307006305572450304,"On to Orlando. @TNTerens scopes out Saturday's trip south.

#cffc @ITsavvyLLC
https://t.co/KVczZBNxVb",14,2020-09-18 17:19:20,3
873,1306975331371356160,"Coming at ya fast ⚡️

3 games in 8 days begins tomorrow. https://t.co/gze9zmdiAg",67,2020-09-18 15:16:16,4
874,1306738454533898246,Whole new energy. @BigAfrika88 is back.,107,2020-09-17 23:35:00,4
875,1306708788444041223,@whitesox Just the start!!! 🔥 https://t.co/7rq0j2RGYY,68,2020-09-17 21:37:07,7
876,1306691898019586048,Content team just got more 🔥 https://t.co/dmjwVLfEVM,124,2020-09-17 20:30:00,5
877,1306645261306003467,"Next match mentality.

📺 𝗦𝗮𝘁𝘂𝗿𝗱𝗮𝘆 𝟲:𝟯𝟬 𝗽𝗺 𝗼𝗻 𝗪𝗚𝗡/𝗘𝗦𝗣𝗡+ https://t.co/6baE0a4Y7r",60,2020-09-17 17:24:41,7
878,1306633254787862528,"RT @MLS: Educate. Elevate. Activate.

Our goal is to inspire eligible MLS fans &amp; the U.S. soccer community to exercise their right to vote…",0,2020-09-17 16:36:58,61
879,1306337160560357377,"RT @VamosFire: ¡Conoce más acerca de nuestro canterano @bguti1101! ⤵️

#HispanicHeritageMonth | #VamosFire 
https://t.co/D4LczdkhyM",0,2020-09-16 21:00:24,18
880,1306274615740727301,Unbeaten in five MLS matches at their place. 3 days 'til Orlando. https://t.co/HmqMYYAYat,58,2020-09-16 16:51:52,4
881,1306243582618226689,"RT @VamosFire: 💚 🇲🇽 ¡Miércoles con M de México! 🇲🇽 ❤️

 ¿Cuántos Fire Fans están celebrando el #DiaDeLaIndependenciaDeMexico? 

¡Dejen su…",0,2020-09-16 14:48:33,16
882,1305973749624328197,"Last time away to Orlando...

@BSchweinsteiger's farewell ❤️ https://t.co/wakaOnNZI0",258,2020-09-15 20:56:20,15
883,1305961366814101515,Lift each other up. https://t.co/zMObrl0TtT,95,2020-09-15 20:07:08,8
884,1305911805433217024,"RT @VamosFire: 🇨🇷 ¡Feliz Día de la Independecia, Costa Rica! 🇨🇷 

#PuraVida | #VamosFire https://t.co/uOT5lYdJfP",0,2020-09-15 16:50:11,3
885,1305895467214086145,#SKYTOWN COMIN' FOR THE CROWN 💙 Vamos @chicagosky! https://t.co/mLqMY4DZj9 https://t.co/YlcCQ3xALd,126,2020-09-15 15:45:16,8
886,1305605602283053062,Special moment. Chicago kid @DjoMihailovic scores at Soldier. https://t.co/M3hLie7m4D,180,2020-09-14 20:33:27,13
887,1305535832351223809,Next up: Saturday down south at @OrlandoCitySC 🔥,44,2020-09-14 15:56:12,6
888,1305152695154737154,Let's go @ChicagoBears‼️ https://t.co/AIKtUL19ff,139,2020-09-13 14:33:45,2
889,1305152692499742720,Wake up and Bear Down. https://t.co/2LZHmhThsA,1171,2020-09-13 14:33:45,125
890,1305148856477327360,"""At this moment it’s hard. We have to keep working, keep training and I’m sure it’s going to change.""",33,2020-09-13 14:18:30,3
891,1304906849679015937,A goal and an assist for our @Heineken_US Man of the Match. https://t.co/QiQ8Eie7WE,19,2020-09-12 22:16:51,3
892,1304904777822859264,Back on the road at Orlando next week. https://t.co/a0HOX2DJW9,15,2020-09-12 22:08:37,2
893,1304901111149735941,Full time and the points are shared. https://t.co/5lz8tvSP2v,68,2020-09-12 21:54:03,13
894,1304898679443161088,"88' | Zardes equalizes.

#CHIvCLB 2-2",10,2020-09-12 21:44:23,2
895,1304897344203370496,"Good pup means good vibes 🤞 #FireWatchParty
https://t.co/BIc6fJ8oPx https://t.co/rartYvdkGx",5,2020-09-12 21:39:05,1
896,1304896266044833793,"78' | @BigAfrika88 back!

#cffc @gerbercollision https://t.co/NajkN3aLcX",17,2020-09-12 21:34:48,2
897,1304895465973051392,"Dubs. Only. #FireWatchParty
https://t.co/bHL9uZfMby https://t.co/UFpVNlrNic",3,2020-09-12 21:31:37,2
898,1304893847613444097,"68' | Alashe deflects it in front of net to cut the lead in half.

#CHIvCLB 2-1",3,2020-09-12 21:25:11,2
899,1304892348292308992,"62' | Good shift, Fabi 👏

#cffc @gerbercollision https://t.co/0XMgpbWsPx",6,2020-09-12 21:19:14,3
900,1304890235248087043,@kate_ellerd @MLS DM us to claim your prize! 🎉,0,2020-09-12 21:10:50,0
901,1304889517695008768,"Bobby ain't having it.

#CHIvCLB 2-0 (51') https://t.co/RTrl69GVOp",12,2020-09-12 21:07:59,7
902,1304888897256783872,"Keep reppin' up north 🔥 

#FireWatchParty
https://t.co/QsuxFf9kfE https://t.co/UqJQ7vpJOm",8,2020-09-12 21:05:31,1
903,1304888220979728385,"46' | Second sub comes on for the second half.

#cffc @gerbercollision https://t.co/l8Dp96W44Y",17,2020-09-12 21:02:50,4
904,1304887800370728967,"45 minutes to play. Finish strong.

https://t.co/qtc66OWsU4",6,2020-09-12 21:01:09,2
905,1304885438319144966,"We put it to good use and know you will too 👊

#FireWatchParty
https://t.co/Qk7IgAzw6e https://t.co/t0BMcKidKI",3,2020-09-12 20:51:46,1
906,1304885434078687232,RT @VamosFire: Salió el S⚽️⚽️L en el primer tiempo. Vamos por más en los siguientes 45. https://t.co/RWSPWEGEey,0,2020-09-12 20:51:45,2
907,1304883544985133064,Keep it going 😤 https://t.co/5fexdnzatI,26,2020-09-12 20:44:15,4
908,1304881493978877954,"Turn uppp 🔊 #FireWatchParty
https://t.co/UddYY3StiA https://t.co/O32rYuJvx6",5,2020-09-12 20:36:06,1
909,1304880208537956353,"We're feeling it 💪 #FireWatchParty
https://t.co/OuvyXamU9q https://t.co/njsNjqpzu9",5,2020-09-12 20:30:59,0
910,1304879389839159296,"Let's keep it rolling. Great stuff, Robles fam! #FireWatchParty
https://t.co/Jk2BJVoeGa https://t.co/aaSQYF4G6E",8,2020-09-12 20:27:44,0
911,1304877427894747136,"22' | Tough one. Djordje comes off early with an injury.

#cffc @gerbercollision https://t.co/33N85mW1Wc",26,2020-09-12 20:19:56,8
912,1304875887666528258,"BERIĆ IS BACK.

2-0 #CHIvCLB https://t.co/lwwLmBMBPi",419,2020-09-12 20:13:49,57
913,1304875230809255936,"JUST LIKE THAT 🔥

Berić doubles the lead!

#CHIvCLB 2-0 (14') https://t.co/ZnioS9Bsow",60,2020-09-12 20:11:13,10
914,1304875210525552641,"DJORDJEEEEEEE!!!

1-0 #CHIvCLB https://t.co/2EyJZyokmb",107,2020-09-12 20:11:08,18
915,1304874767019892738,"THE HOMEGROWN AT HOME!!

#CHIvCLB 1-0 (11') https://t.co/xjCuHxCkA1",98,2020-09-12 20:09:22,11
916,1304873201508536320,Let's GOOOOO. #FireWatchParty is underway‼️ https://t.co/GT4BWIgqLj https://t.co/GrNZXmI90r,30,2020-09-12 20:03:09,3
917,1304871571186737158,"Underway at Soldier Field!

#CHIvCLB 0-0 https://t.co/2S6uZcfOT5",16,2020-09-12 19:56:40,3
918,1304871152863584257,"Get in, Chicago 🔥",27,2020-09-12 19:55:00,6
919,1304870911779237889,"Warmed up ✔️
Fired up ✔️ https://t.co/mRF7CWKIIg",10,2020-09-12 19:54:03,3
920,1304868899993923587,HERE WE COME. https://t.co/GWTM1YrvtI,61,2020-09-12 19:46:03,8
921,1304866138149580801,"We're live from the lakefront. 

🔜 #CHIvCLB 

https://t.co/qtc66OWsU4",87,2020-09-12 19:35:05,35
922,1304865632576561152,@Graham_Couch Today's a national broadcast on Univision and TUDN. English will be right here on Twitter: https://t.co/qtc66OWsU4,0,2020-09-12 19:33:04,1
923,1304864542300741632,Home decor on point. https://t.co/sIiSBOsgwv,51,2020-09-12 19:28:44,8
924,1304864538995630085,Even on a cloudy day 😍 https://t.co/MiRiAXakaa,182,2020-09-12 19:28:43,13
925,1304859913747918850,"Afternoon, gents 👋 https://t.co/aVwRr84GYi",69,2020-09-12 19:10:21,3
926,1304857131577937925,"Raise it. Today's XI going up.

🔥 https://t.co/jWAQg2wcYo https://t.co/kIkoMPl4r1",73,2020-09-12 18:59:17,16
927,1304842353899864067,"Not long now...

📍 @SoldierField https://t.co/wFN9wzhhH6",76,2020-09-12 18:00:34,6
928,1304830885196374016,The calm and the storm. https://t.co/kVpHr7xhXm,80,2020-09-12 17:15:00,3
929,1304828629613006855,"RT @BigAfrika88: Keep believing fire fam! 🙌🏿🔥🙏🏿 
#LFG #cf97 https://t.co/VBF5sMwKKJ",0,2020-09-12 17:06:02,3
930,1304819561129218048,"Rain rain go away 🤞🤞🤞

3 hours 'til we're live on the timeline.

https://t.co/qtc66OWsU4",25,2020-09-12 16:30:00,2
931,1304813591208570881,Everyone's invited 🎉 #FireWatchParty gets started at kickoff.,26,2020-09-12 16:06:17,4
932,1304797380752138242,"Rested. Reset. Ready.

#cffc @novacare https://t.co/sIsE3NuADv",24,2020-09-12 15:01:52,1
933,1304775478016962560,"Catch us on Univision, TUDN, and right here on Twitter at 2:30 pm CT. https://t.co/eCYh7rFJaJ",20,2020-09-12 13:34:50,1
934,1304775381644386308,3 points tunnel vision 👀 https://t.co/xGGiU08FSK,46,2020-09-12 13:34:27,0
935,1304585520572399617,"1410 Museum Campus Drive
Chicago, Illinois https://t.co/cKoqJJaTbW",292,2020-09-12 01:00:00,16
936,1304567902121668612,"Your guide for all things #CHIvCLB:
https://t.co/AfU1XbYXQI",9,2020-09-11 23:50:00,3
937,1304540224433786881,He's home 👋 @BigAfrika88 https://t.co/gubcqkTb2u,209,2020-09-11 22:00:01,11
938,1304523366175576070,Rise to the opportunity. https://t.co/p63pbgXbpO,43,2020-09-11 20:53:02,2
939,1304502471448907776,Soldier Field Saturday up next. https://t.co/ZO7ppqEivR,50,2020-09-11 19:30:00,4
940,1304476047476502529,"Round two with the Crew.

#cffc @ITsavvyLLC 
https://t.co/LV71jCfRLf",11,2020-09-11 17:45:00,1
941,1304464724570943488,"ᴍᴀʀᴋ 'ᴇᴍ ᴅᴏᴡɴ.

Three today, more coming soon. https://t.co/nMNvQJ6Ju8",57,2020-09-11 17:00:00,5
942,1304451312180957190,"September schedule 🔒 in.

9.19 at @OrlandoCitySC 
9.23 vs. @HoustonDynamo 
9.27 vs. @ATLUTD 

https://t.co/EVEzdYrjXi",29,2020-09-11 16:06:43,5
943,1304450148005810178,The show goes on 🔥 https://t.co/Dneist3UA9,120,2020-09-11 16:02:05,12
944,1304408009779666944,"In memory of the lives lost on September 11, 2001. We will #NeverForget. https://t.co/fl3njWAgHC",183,2020-09-11 13:14:38,27
945,1304182391884390400,Be like Mike ❤️ @aziramicheal,296,2020-09-10 22:18:07,29
946,1303820033198522373,"RT @VamosFire: 𝗧𝗿𝗮𝗯𝗮𝗷𝗮𝗻𝗱𝗼 𝗱𝘂𝗿𝗼 𝗽𝗮𝗿𝗮 𝗻𝘂𝗲𝘀𝘁𝗿𝗼 𝘀𝗶𝗴𝘂𝗶𝗲𝗻𝘁𝗲 𝗲𝗻𝗰𝘂𝗲𝗻𝘁𝗿𝗼 💪

#VamosFire https://t.co/UZGYGZUxDl",0,2020-09-09 22:18:14,1
947,1303815802831937536,✨ THOSE CITY LIGHTS ✨ https://t.co/hQ4LiTWnEO,1183,2020-09-09 22:01:25,128
948,1303775356663599105,https://t.co/lwqxAdNmSS,29,2020-09-09 19:20:42,7
949,1303775354042097671,"Home no matter where you are.

#WallpaperWednesday https://t.co/2kpF9lywzj",67,2020-09-09 19:20:42,11
950,1303748004978008071,"Focused on the next one.

🗓 𝗖𝗼𝗹𝘂𝗺𝗯𝘂𝘀 𝗼𝗻 𝗦𝗮𝘁𝘂𝗿𝗱𝗮𝘆 https://t.co/rsaqnMGb0n",30,2020-09-09 17:32:01,3
951,1303402073405489155,RT @MLS: #MLSNEXT is a new paradigm for player development. A platform that will transform the way players learn and grow. Building on wher…,0,2020-09-08 18:37:24,68
952,1303344655304740866,"2000 MLS Rookie of the Year.
2️⃣x MLS Defender of the Year.
2️⃣x @opencup winner.
Forever a Fire legend.

Congrats, @BocaBoca3 👏 https://t.co/mTjqo6fsXY https://t.co/wNMpegZEFl",141,2020-09-08 14:49:15,28
953,1303020695304183808,"Team up to #KickChildhoodCancer 🎗

Tweet the hashtag this month and @continentaltire will donate $25 to fund pediatric cancer research. https://t.co/bNQ5hxIR80",107,2020-09-07 17:21:57,17
954,1302969873291710465,"Keep working, Columbus up next.",40,2020-09-07 14:00:00,2
955,1302788275283918848,Held it down in the midfield on a tough night. #cffc @Heineken_US https://t.co/wLbKMAQp9N,13,2020-09-07 01:58:24,4
956,1302786724930695168,We'll look to bounce back Saturday afternoon against Columbus. https://t.co/dvA63EWNW8,16,2020-09-07 01:52:14,5
957,1302782087162929153,The final whistle sounds at Soldier. https://t.co/WSseOTAW40,36,2020-09-07 01:33:48,8
958,1302780457759711232,"89' | Wicky makes his fourth change.

#cffc @gerbercollision https://t.co/2FFKYWjawN",3,2020-09-07 01:27:20,3
959,1302780453372428288,"89' | Another appearance for the young homegrown.

#cffc @gerbercollision https://t.co/6qRlX9jaAS",15,2020-09-07 01:27:19,7
960,1302779143948505091,"🎯 Right in the feels. 
#FireWatchParty
https://t.co/cU2fo2APoU https://t.co/NHibVfOSYo",6,2020-09-07 01:22:07,1
961,1302775007475634177,"69' | Djordje steps in for the final 20.

#cffc @gerbercollision https://t.co/SzLOSHvloC",14,2020-09-07 01:05:40,4
962,1302774338979090438,"Turn this one upppp 🔊
#FireWatchParty
https://t.co/JdiUU4BG0T https://t.co/OACv2aRFG4",8,2020-09-07 01:03:01,1
963,1302772853595611138,"59' | On comes Berić.

#cffc @gerbercollision https://t.co/JWDb2qlLSZ",18,2020-09-07 00:57:07,5
964,1302771484444766208,"54' | Bunbury strikes again on an attempted cross.

#CHIvNE 1-2",3,2020-09-07 00:51:40,1
965,1302769637222952961,45 minutes to find a winner. Second half underway on WGN and ESPN+. https://t.co/ZtnDzIyJ72,10,2020-09-07 00:44:20,2
966,1302767218351112193,Hungry Hungry Herbers https://t.co/Tl6K2e0UmW,39,2020-09-07 00:34:43,7
967,1302765552331567105,Herbers has us level at the break. https://t.co/Ed5Ya6vF9n,19,2020-09-07 00:28:06,2
968,1302763827482722310,"First IG winner of the night. Big time, elrodriguezzzzz 🔥 
#FireWatchParty https://t.co/yRmuIMRa4s",7,2020-09-07 00:21:15,1
969,1302762671436107782,"Leo should also expect some mail 😏 #FireWatchParty
https://t.co/kQFiWvokT5 https://t.co/CvJrwkYMKp",9,2020-09-07 00:16:39,1
970,1302760939364790272,"A+ work! 👏 #FireWatchParty
https://t.co/ysI745xoC7 https://t.co/qS3gBLDMan",1,2020-09-07 00:09:46,1
971,1302759472696262656,"FABI'S ON 🔥🔥🔥🔥🔥

#CHIvNE 1-1 https://t.co/QKg4zbJ2Cw",69,2020-09-07 00:03:57,15
972,1302758993283158020,"FABI IS FEELIN' IT.

✌️ goals in ✌️ games at Soldier.

#CHIvNE 1-1 https://t.co/gaPvUxGmQ7",56,2020-09-07 00:02:02,6
973,1302758097006604288,"Believe in Bobble Frankie ⚡️
#FireWatchParty
https://t.co/0g6uDJGJu8 https://t.co/lqTMvYFlg4",7,2020-09-06 23:58:29,1
974,1302756669110259713,"12' | Collier knocking at the door.

#CHIvNE 0-1 https://t.co/9gnUPI1mZc",13,2020-09-06 23:52:48,2
975,1302754106403106816,"3' | Bunbury strikes early for the visitors.

#CHIvNE 0-1",11,2020-09-06 23:42:37,2
976,1302753890530717696,VAMOOOOOS 🔥 Tonight's #FireWatchParty is LIVE❗️ https://t.co/5r7n05YjMT https://t.co/N6hgGgWIzB,25,2020-09-06 23:41:46,2
977,1302753140182315009,"Off and running at Soldier 🔥

#cffc @7UP https://t.co/aUDgqKg8Gb",30,2020-09-06 23:38:47,4
978,1302751463135940608,"RT @VamosFire: 𝙻𝚒𝚜𝚝𝚘𝚜 𝚢 𝚞𝚗𝚒𝚍𝚘𝚜 💪

#VamosFire https://t.co/CXZymbs0U7",0,2020-09-06 23:32:07,1
979,1302751229701951489,Game on. Our XI for #CHIvNE.,40,2020-09-06 23:31:11,8
980,1302747603113857024,Best view in the house. Join @TNTerens and @TMeola1 live on WGN and ESPN+ at 6:30 pm CT. https://t.co/sgFObJpuim,15,2020-09-06 23:16:47,1
981,1302745414261788675,"Make yourselves at home, boys. https://t.co/IejtlmZeYM",71,2020-09-06 23:08:05,8
982,1302743382201176066,"𝐅𝐮𝐥𝐥 𝐂𝐢𝐫𝐜𝐥𝐞 

Voiced By Adin Brown https://t.co/C7tQjuYbAg",38,2020-09-06 23:00:00,6
983,1302741551379083268,Dressed in our Sunday best. https://t.co/1uDWbQDz4M,26,2020-09-06 22:52:44,1
984,1302741114458382339,"Come inside, be our guest. https://t.co/VsdeAmbD4j",56,2020-09-06 22:51:00,10
985,1302739359058325504,𝗧𝗵𝗲 𝗛𝗼𝗺𝗲 𝗢𝗳 𝗖𝗵𝗶𝗰𝗮𝗴𝗼 𝗙𝗶𝗿𝗲 https://t.co/tBGKt5okuk,614,2020-09-06 22:44:01,45
986,1302738283873677314,"Hyped to be home.

🔥 https://t.co/NCeUxyWMOP https://t.co/4kcJ86O1Id",66,2020-09-06 22:39:45,20
987,1302734587207069696,🏟 SUNDAY AT SOLDIER 🏟 https://t.co/HHpWbc9AS4,79,2020-09-06 22:25:03,6
988,1302733329200971777,"IN CONCLUSION,

we're emotional. https://t.co/HfzJyUpkka",122,2020-09-06 22:20:03,2
989,1302729378812567552,"Fresh cut, ready to cut loose. https://t.co/aJ1c9IpV9X",83,2020-09-06 22:04:22,6
990,1302726474462646272,First full season back at Soldier. Join us in 2021 🔥 https://t.co/XX459jaYcG https://t.co/rADd4Nfgvi,18,2020-09-06 21:52:49,0
991,1302724523251372032,We'll save you a seat. https://t.co/TfjyZVMbem,156,2020-09-06 21:45:04,7
992,1302716955791482881,Tune in. Turn up. #FireWatchParty is back at kickoff.,23,2020-09-06 21:15:00,3
993,1302705991897812992,"Schedule Update: Saturday's match against @ColumbusCrewSC will now begin at 2:30 p.m. CT, and will be televised nationally on @Univision and @TUDNUSA.",48,2020-09-06 20:31:26,9
994,1302676690599063552,"Make this place a fortress.

#cffc @novacare https://t.co/h4co8zdACx",34,2020-09-06 18:35:00,1
995,1302649007991222272,"First of two straight at home. Catch kickoff tonight at 6:30 pm CT.
#cffc #cf97
https://t.co/CWDA2xlzAo",27,2020-09-06 16:45:00,1
996,1302630134961315840,"Witness to history.

Adin Brown's unique perspective on #cffc's past, present and future: https://t.co/mmDbyA81XO",56,2020-09-06 15:30:00,6
997,1302607586756358146,"Protect our house.

📍 @SoldierField https://t.co/PPLgrrscaN",74,2020-09-06 14:00:24,10
998,1302416224136105984,"Six months since our last meeting, @TNTerens measures up Sunday's rematch with the Revs.

#cffc @ITsavvyLLC
https://t.co/kMR1zWGAjM",26,2020-09-06 01:20:00,2
999,1302388676429787138,*𝟭𝟬 𝗻𝗲𝘄 𝗻𝗼𝘁𝗶𝗳𝗶𝗰𝗮𝘁𝗶𝗼𝗻𝘀* https://t.co/Tx7CoJ3LOk,49,2020-09-05 23:30:32,2
