,hashtags,symbols,user_mentions,urls,media
346,"[{'text': 'VOTE', 'indices': [21, 26]}]",[],[],[],"[{'id': 1322677298764648450, 'id_str': '1322677298764648450', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/ElsX_tFXEAIsuhD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElsX_tFXEAIsuhD.jpg', 'url': 'https://t.co/bmFUQEVKiT', 'display_url': 'pic.twitter.com/bmFUQEVKiT', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322679648975790081/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]"
347,[],[],[],[],"[{'id': 1322672803661885440, 'id_str': '1322672803661885440', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/ElsT6DhWMAA64Gz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElsT6DhWMAA64Gz.jpg', 'url': 'https://t.co/vTS5QiibJq', 'display_url': 'pic.twitter.com/vTS5QiibJq', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322674838532689923/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}}]"
348,[],[],[],"[{'url': 'https://t.co/aHez0pZujl', 'expanded_url': 'https://www.chicagofirefc.com/post/2020/10/30/how-watch-chicago-fire-fc-nashville-sc', 'display_url': 'chicagofirefc.com/post/2020/10/3…', 'indices': [40, 63]}]",
349,"[{'text': 'cffc', 'indices': [31, 36]}]",[],"[{'screen_name': 'novacare', 'name': 'NovaCare', 'id': 1581285193, 'id_str': '1581285193', 'indices': [37, 46]}]",[],"[{'id': 1322543782437539841, 'id_str': '1322543782437539841', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/ElqezMgXUAEsFkA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElqezMgXUAEsFkA.jpg', 'url': 'https://t.co/E5ncAUw46n', 'display_url': 'pic.twitter.com/E5ncAUw46n', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322636964756008960/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]"
350,[],[],[],[],"[{'id': 1322601004722958336, 'id_str': '1322601004722958336', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/ElrThgYX0Acerim.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElrThgYX0Acerim.jpg', 'url': 'https://t.co/SrwMUrGh7D', 'display_url': 'pic.twitter.com/SrwMUrGh7D', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322614320027426816/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
351,[],[],[],[],"[{'id': 1322593193830027270, 'id_str': '1322593193830027270', 'indices': [34, 57], 'media_url': 'http://pbs.twimg.com/media/ElrLgJyWkAY74iQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElrLgJyWkAY74iQ.jpg', 'url': 'https://t.co/Ljez9mTnne', 'display_url': 'pic.twitter.com/Ljez9mTnne', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322594554558689282/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
352,[],[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}]",[],"[{'id': 1322593694583787520, 'id_str': '1322593694583787520', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/ElrL9TPWkAAloAj.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/ElrL9TPWkAAloAj.jpg', 'url': 'https://t.co/4jLe9tia0W', 'display_url': 'pic.twitter.com/4jLe9tia0W', 'expanded_url': 'https://twitter.com/VamosFire/status/1322593841728421888/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 540, 'h': 540, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 540, 'h': 540, 'resize': 'fit'}, 'small': {'w': 540, 'h': 540, 'resize': 'fit'}}, 'source_status_id': 1322593841728421888, 'source_status_id_str': '1322593841728421888', 'source_user_id': 1195080879615463425, 'source_user_id_str': '1195080879615463425'}]"
353,[],[],[],[],
354,"[{'text': 'cffc', 'indices': [50, 55]}]",[],"[{'screen_name': 'ITsavvyLLC', 'name': 'ITsavvy', 'id': 562968362, 'id_str': '562968362', 'indices': [56, 67]}]","[{'url': 'https://t.co/HeG5ObLhJx', 'expanded_url': 'https://www.chicagofirefc.com/post/2020/10/30/scouting-report-fire-nashville-sc-meet-music-city', 'display_url': 'chicagofirefc.com/post/2020/10/3…', 'indices': [69, 92]}]",
355,[],[],[],[],"[{'id': 1322542872785260548, 'id_str': '1322542872785260548', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/ElqlM8YW0AE6ckf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElqlM8YW0AE6ckf.jpg', 'url': 'https://t.co/Hf5AiEBcP1', 'display_url': 'pic.twitter.com/Hf5AiEBcP1', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322553927708090380/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
356,[],[],"[{'screen_name': 'did_chicago_win', 'name': 'Did Chicago win?', 'id': 1291186022403969025, 'id_str': '1291186022403969025', 'indices': [0, 16]}]",[],"[{'id': 1322537266405871616, 'id_str': '1322537266405871616', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/ElqYov5WkAApm1-.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/ElqYov5WkAApm1-.jpg', 'url': 'https://t.co/1pjYvG0JkM', 'display_url': 'pic.twitter.com/1pjYvG0JkM', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322537285657731073/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 640, 'resize': 'fit'}, 'small': {'w': 640, 'h': 640, 'resize': 'fit'}}}]"
357,[],[],[],[],"[{'id': 1322530785174454272, 'id_str': '1322530785174454272', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/media/ElqV-AZXYAUBkgR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElqV-AZXYAUBkgR.jpg', 'url': 'https://t.co/GLCVxS5qoQ', 'display_url': 'pic.twitter.com/GLCVxS5qoQ', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322536886146093059/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]"
358,[],[],[],[],"[{'id': 1322216786696282112, 'id_str': '1322216786696282112', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/media/Ell_RoqWMAEvn6h.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ell_RoqWMAEvn6h.jpg', 'url': 'https://t.co/mEKkxUbTXh', 'display_url': 'pic.twitter.com/mEKkxUbTXh', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322334973890879488/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
359,[],[],[],[],
360,[],[],[],[],"[{'id': 1322253659934253060, 'id_str': '1322253659934253060', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/media/ElmWsrdXYAQpcsv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElmWsrdXYAQpcsv.jpg', 'url': 'https://t.co/HN7yAdxJQe', 'display_url': 'pic.twitter.com/HN7yAdxJQe', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322255740791382016/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}}}]"
361,[],[],"[{'screen_name': 'JMUSports', 'name': 'James Madison Athletics', 'id': 35972566, 'id_str': '35972566', 'indices': [0, 10]}, {'screen_name': 'BigAfrika88', 'name': 'CJ Sapong', 'id': 177604598, 'id_str': '177604598', 'indices': [25, 37]}]",[],"[{'id': 1322251928135475200, 'id_str': '1322251928135475200', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/ElmVH4AXIAACdM2.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/ElmVH4AXIAACdM2.jpg', 'url': 'https://t.co/V3KXfYRNLp', 'display_url': 'pic.twitter.com/V3KXfYRNLp', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322252517846167553/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 800, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 800, 'resize': 'fit'}}}]"
362,"[{'text': 'cffc', 'indices': [41, 46]}]",[],"[{'screen_name': 'ECHO_USA', 'name': 'ECHO USA', 'id': 117533271, 'id_str': '117533271', 'indices': [47, 56]}]",[],"[{'id': 1322215572755677187, 'id_str': '1322215572755677187', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1322215572755677187/pu/img/-5QA1CQLq8n1qYrX.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1322215572755677187/pu/img/-5QA1CQLq8n1qYrX.jpg', 'url': 'https://t.co/gU6VYmXp1B', 'display_url': 'pic.twitter.com/gU6VYmXp1B', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322220320078573568/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 384, 'h': 480, 'resize': 'fit'}, 'small': {'w': 384, 'h': 480, 'resize': 'fit'}, 'large': {'w': 384, 'h': 480, 'resize': 'fit'}}}]"
363,[],[],[],[],"[{'id': 1322215531424948224, 'id_str': '1322215531424948224', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/Ell0BTsWoAAnbz9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ell0BTsWoAAnbz9.jpg', 'url': 'https://t.co/WW1w8hxxsM', 'display_url': 'pic.twitter.com/WW1w8hxxsM', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1322220282040487936/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 446, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 788, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1344, 'resize': 'fit'}}}]"
364,[],[],[],[],"[{'id': 1321929318185029633, 'id_str': '1321929318185029633', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/media/ElhwqfAXIAE84VJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElhwqfAXIAE84VJ.jpg', 'url': 'https://t.co/DmvGn0QsJ0', 'display_url': 'pic.twitter.com/DmvGn0QsJ0', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321933187422060551/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
365,[],[],"[{'screen_name': 'MLS', 'name': 'Major League Soccer', 'id': 107146095, 'id_str': '107146095', 'indices': [18, 22]}]","[{'url': 'https://t.co/hLPhAfdjU7', 'expanded_url': 'http://fw.to/ar5oSpb', 'display_url': 'fw.to/ar5oSpb', 'indices': [26, 49]}]",
366,[],[],"[{'screen_name': 'MLS', 'name': 'Major League Soccer', 'id': 107146095, 'id_str': '107146095', 'indices': [40, 44]}]",[],"[{'id': 1321857849761431553, 'id_str': '1321857849761431553', 'indices': [62, 85], 'media_url': 'http://pbs.twimg.com/media/ElgvmaXXgAALyql.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElgvmaXXgAALyql.jpg', 'url': 'https://t.co/EUzeq0pPpe', 'display_url': 'pic.twitter.com/EUzeq0pPpe', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321875314390274049/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
367,[],[],[],[],
368,[],[],[],[],"[{'id': 1321630218356953088, 'id_str': '1321630218356953088', 'indices': [34, 57], 'media_url': 'http://pbs.twimg.com/media/EldfrmmWkAAbTl7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldfrmmWkAAbTl7.jpg', 'url': 'https://t.co/mGDguNDK65', 'display_url': 'pic.twitter.com/mGDguNDK65', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321631405760303104/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]"
369,[],[],[],[],"[{'id': 1321629912403447808, 'id_str': '1321629912403447808', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/media/EldfZy1WkAAOmZG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldfZy1WkAAOmZG.jpg', 'url': 'https://t.co/hUmPReeI8v', 'display_url': 'pic.twitter.com/hUmPReeI8v', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321630144373706752/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
370,[],[],[],[],"[{'id': 1321626884766093312, 'id_str': '1321626884766093312', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EldcpkAW0AAAZDb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldcpkAW0AAAZDb.jpg', 'url': 'https://t.co/U7m7KCHFk8', 'display_url': 'pic.twitter.com/U7m7KCHFk8', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321626946208473089/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
371,"[{'text': 'cffc', 'indices': [34, 39]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [40, 56]}]",[],"[{'id': 1321622209337712644, 'id_str': '1321622209337712644', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EldYZarXYAQ1lvY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldYZarXYAQ1lvY.jpg', 'url': 'https://t.co/9bXKnohwFl', 'display_url': 'pic.twitter.com/9bXKnohwFl', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321623872031105024/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 640, 'h': 720, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}}}]"
372,"[{'text': 'cffc', 'indices': [42, 47]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [48, 64]}]",[],"[{'id': 1321620810973515778, 'id_str': '1321620810973515778', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/EldXIBXXEAIYWtU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldXIBXXEAIYWtU.jpg', 'url': 'https://t.co/YZPh1j3ieu', 'display_url': 'pic.twitter.com/YZPh1j3ieu', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321621095699648514/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 720, 'resize': 'fit'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}}}]"
373,"[{'text': 'cffc', 'indices': [29, 34]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [35, 51]}]",[],"[{'id': 1321620749581492224, 'id_str': '1321620749581492224', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/EldXEcqXIAASO-Q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldXEcqXIAASO-Q.jpg', 'url': 'https://t.co/SbDQh2O5kk', 'display_url': 'pic.twitter.com/SbDQh2O5kk', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321621092411318272/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 720, 'resize': 'fit'}}}]"
374,"[{'text': 'cffc', 'indices': [38, 43]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [44, 60]}]",[],"[{'id': 1321620319870898176, 'id_str': '1321620319870898176', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/EldWrb3X0AAyVnw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldWrb3X0AAyVnw.jpg', 'url': 'https://t.co/i71jg9vZpP', 'display_url': 'pic.twitter.com/i71jg9vZpP', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321621087566860288/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 720, 'resize': 'fit'}, 'small': {'w': 604, 'h': 680, 'resize': 'fit'}}}]"
375,"[{'text': 'PHIvCHI', 'indices': [32, 40]}]",[],[],[],
376,"[{'text': 'PHIvCHI', 'indices': [40, 48]}]",[],"[{'screen_name': 'WGNTV', 'name': 'WGNTV', 'id': 9545002, 'id_str': '9545002', 'indices': [20, 26]}]",[],"[{'id': 1321611889223307264, 'id_str': '1321611889223307264', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EldPAtQWkAAhBKD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldPAtQWkAAhBKD.jpg', 'url': 'https://t.co/LnTTOqu7T0', 'display_url': 'pic.twitter.com/LnTTOqu7T0', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321613320055652352/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
377,"[{'text': 'PHIvCHI', 'indices': [35, 43]}]",[],[],[],"[{'id': 1321608270499307521, 'id_str': '1321608270499307521', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/EldMDm1XYAA8kuT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldMDm1XYAA8kuT.jpg', 'url': 'https://t.co/xwyFJXaLYn', 'display_url': 'pic.twitter.com/xwyFJXaLYn', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321611217870462978/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 848, 'h': 480, 'resize': 'fit'}, 'medium': {'w': 848, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}}}]"
378,"[{'text': 'PHIvCHI', 'indices': [38, 46]}]",[],[],[],"[{'id': 1321609308312842240, 'id_str': '1321609308312842240', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/EldMqenWMAA_2bH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldMqenWMAA_2bH.jpg', 'url': 'https://t.co/PicZKxzuN6', 'display_url': 'pic.twitter.com/PicZKxzuN6', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321609553721675782/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
379,"[{'text': 'PHIvCHI', 'indices': [46, 54]}]",[],[],[],"[{'id': 1312541382398095360, 'id_str': '1312541382398095360', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/EjcVhkmX0AIONju.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EjcVhkmX0AIONju.jpg', 'url': 'https://t.co/5wdV1zjwDX', 'display_url': 'pic.twitter.com/5wdV1zjwDX', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321608918724939778/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
380,"[{'text': 'PHIvCHI', 'indices': [21, 29]}]",[],[],[],
381,"[{'text': 'PHIvCHI', 'indices': [16, 24]}]",[],[],[],"[{'id': 1321605904681283589, 'id_str': '1321605904681283589', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1321605904681283589/img/puQBmqA-xzRf-YPu.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1321605904681283589/img/puQBmqA-xzRf-YPu.jpg', 'url': 'https://t.co/Y1qiQHkp0H', 'display_url': 'pic.twitter.com/Y1qiQHkp0H', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321606109908684802/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
382,"[{'text': 'PHIvCHI', 'indices': [38, 46]}]",[],[],[],
383,"[{'text': 'PHIvCHI', 'indices': [26, 34]}]",[],[],[],"[{'id': 1321603105818087424, 'id_str': '1321603105818087424', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/EldHBchXEAAjXyz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldHBchXEAAjXyz.jpg', 'url': 'https://t.co/vTYku1k9yS', 'display_url': 'pic.twitter.com/vTYku1k9yS', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1321603369396482052/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]"
